16	9995609	9995609	1	13
16	9995609	9995609	2	13
1	13126903	13126903	1	10
1	13126903	13126903	2	10
11	96345964	96345964	1	14
11	96345964	96345964	2	14
4	146067697	146067697	1	12
4	146067697	146067697	2	14
17	62880488	62880488	1	8
17	62880488	62880488	2	8
4	148952705	148952705	1	12
4	148952705	148952705	2	12
11	53478875	53478875	1	15
11	53478875	53478875	2	15
7	37624410	37624410	1	4
7	37624410	37624410	2	4
4	43632236	43632236	1	17
4	43632236	43632236	2	17
17	68841158	68841158	1	16
17	68841158	68841158	2	17
11	33203583	33203583	1	14
11	33203583	33203583	2	16
19	27217362	27217362	1	3
19	27217362	27217362	2	3
2	77816438	77816438	1	11
2	77816438	77816438	2	11
5	101765744	101765744	1	11
5	101765744	101765744	2	12
15	95527878	95527878	1	13
15	95527878	95527878	2	13
6	63257495	63257495	1	6
6	63257495	63257495	2	6
11	21993733	21993733	1	14
11	21993733	21993733	2	14
18	65505742	65505742	1	12
18	65505742	65505742	2	12
19	43833663	43833663	1	6
19	43833663	43833663	2	6
15	102460354	102460354	1	16
15	102460354	102460354	2	16
17	35439634	35439634	1	30
17	35439634	35439634	2	30
8	125669727	125669727	1	13
8	125669727	125669727	2	13
17	32659592	32659592	1	13
17	32659592	32659592	2	13
10	33624566	33624566	1	11
10	33624566	33624566	2	11
5	50034059	50034059	1	25
5	50034059	50034059	2	25
5	146461780	146461780	1	14
5	146461780	146461780	2	14
13	60687073	60687073	1	25
13	60687073	60687073	2	24
14	63123900	63123900	1	11
14	63123900	63123900	2	11
11	102399398	102399398	1	13
11	102399398	102399398	2	13
5	125918109	125918109	1	14
5	125918109	125918109	2	14
14	61689834	61689834	1	10
14	61689834	61689834	2	9
11	102480494	102480494	1	19
11	102480494	102480494	2	20
5	111229233	111229233	1	10
5	111229233	111229233	2	10
11	59312571	59312571	1	19
11	59312571	59312571	2	19
8	117856271	117856271	1	19
8	117856271	117856271	2	19
8	11356829	11356829	1	25
8	11356829	11356829	2	26
4	43425437	43425437	1	30
4	43425437	43425437	2	30
10	121161559	121161559	1	7
10	121161559	121161559	2	7
5	64045677	64045677	1	6
5	64045677	64045677	2	6
8	84918147	84918147	1	12
8	84918147	84918147	2	12
10	120558188	120558188	1	13
10	120558188	120558188	2	13
3	127123714	127123714	1	8
3	127123714	127123714	2	8
13	60687050	60687050	1	28
13	60687050	60687050	2	27
6	145710152	145710152	1	6
6	145710152	145710152	2	6
19	34746667	34746667	1	30
19	34746667	34746667	2	30
19	43833683	43833683	1	5
19	43833683	43833683	2	5
15	79879275	79879275	1	21
15	79879275	79879275	2	20
7	58836954	58836954	1	22
7	58836954	58836954	2	22
1	85109189	85109189	1	28
1	85109189	85109189	2	28
17	35439648	35439648	1	27
17	35439648	35439648	2	27
2	93365728	93365728	1	12
2	93365728	93365728	2	11
7	99594858	99594858	1	8
7	99594858	99594858	2	8
12	19954370	19954370	1	8
12	19954370	19954370	2	7
13	38503124	38503124	1	19
13	38503124	38503124	2	19
9	44692257	44692257	1	16
9	44692257	44692257	2	16
4	135155356	135155356	1	9
4	135155356	135155356	2	10
15	26895770	26895770	1	17
15	26895770	26895770	2	17
2	63184163	63184163	1	6
2	63184163	63184163	2	6
16	28596352	28596352	1	14
16	28596352	28596352	2	13
9	55546219	55546219	1	11
9	55546219	55546219	2	11
12	61524739	61524739	1	10
12	61524739	61524739	2	10
11	79140423	79140423	1	14
11	79140423	79140423	2	14
6	129451759	129451759	1	7
6	129451759	129451759	2	7
5	142963620	142963620	1	11
5	142963620	142963620	2	11
7	138397946	138397946	1	18
7	138397946	138397946	2	18
11	20762369	20762369	1	0
11	20762369	20762369	2	0
11	82580265	82580265	1	26
11	82580265	82580265	2	25
1	126925769	126925769	1	16
1	126925769	126925769	2	16
6	134388746	134388746	1	8
6	134388746	134388746	2	9
14	67146752	67146752	1	21
14	67146752	67146752	2	21
17	56763026	56763026	1	11
17	56763026	56763026	2	11
16	21205921	21205921	1	14
16	21205921	21205921	2	14
8	34810101	34810101	1	34
8	34810101	34810101	2	34
12	18853854	18853854	1	6
12	18853854	18853854	2	6
2	131524854	131524854	1	15
2	131524854	131524854	2	15
9	83111477	83111477	1	13
9	83111477	83111477	2	13
7	133124788	133124788	1	10
7	133124788	133124788	2	10
9	110873915	110873915	1	9
9	110873915	110873915	2	9
5	120463254	120463254	1	7
5	120463254	120463254	2	7
12	56438729	56438729	1	9
12	56438729	56438729	2	9
9	110684580	110684580	1	8
9	110684580	110684580	2	8
2	164171874	164171874	1	7
2	164171874	164171874	2	7
2	154221007	154221007	1	20
2	154221007	154221007	2	20
2	147180836	147180836	1	7
2	147180836	147180836	2	7
12	20196411	20196411	1	16
12	20196411	20196411	2	16
5	120462994	120462994	1	8
5	120462994	120462994	2	8
4	127419212	127419212	1	6
4	127419212	127419212	2	6
5	3193814	3193814	1	14
5	3193814	3193814	2	14
17	25568593	25568593	1	20
17	25568593	25568593	2	20
7	4845027	4845027	1	9
7	4845027	4845027	2	9
10	120422379	120422379	1	19
10	120422379	120422379	2	19
8	84918158	84918158	1	14
8	84918158	84918158	2	14
9	14718160	14718160	1	10
9	14718160	14718160	2	10
7	80081360	80081360	1	18
7	80081360	80081360	2	17
8	105259345	105259345	1	8
8	105259345	105259345	2	8
12	20312384	20312384	1	19
12	20312384	20312384	2	19
10	44456843	44456843	1	18
10	44456843	44456843	2	18
2	59829395	59829395	1	8
2	59829395	59829395	2	8
8	117856328	117856328	1	19
8	117856328	117856328	2	19
3	84478979	84478979	1	5
3	84478979	84478979	2	5
17	69439607	69439607	1	2
17	69439607	69439607	2	2
8	104555391	104555391	1	23
8	104555391	104555391	2	23
8	120832255	120832255	1	7
8	120832255	120832255	2	7
13	100752695	100752695	1	20
13	100752695	100752695	2	21
4	132181860	132181860	1	11
4	132181860	132181860	2	11
16	21247270	21247270	1	19
16	21247270	21247270	2	19
8	84771960	84771960	1	15
8	84771960	84771960	2	14
10	88390758	88390758	1	15
10	88390758	88390758	2	13
10	5491389	5491389	1	27
10	5491389	5491389	2	28
14	61689950	61689950	1	10
14	61689950	61689950	2	10
4	137189526	137189526	1	20
4	137189526	137189526	2	21
3	17787694	17787694	1	24
3	17787694	17787694	2	24
14	63123892	63123892	1	11
14	63123892	63123892	2	11
10	61632621	61632621	1	14
10	61632621	61632621	2	14
11	102606002	102606002	1	13
11	102606002	102606002	2	14
11	69119878	69119878	1	15
11	69119878	69119878	2	15
4	124594956	124594956	1	11
4	124594956	124594956	2	11
17	28926372	28926372	1	18
17	28926372	28926372	2	19
10	4430456	4430456	1	15
10	4430456	4430456	2	15
4	127971649	127971649	1	10
4	127971649	127971649	2	10
2	33975929	33975929	1	17
2	33975929	33975929	2	17
4	148070112	148070112	1	6
4	148070112	148070112	2	6
4	58206296	58206296	1	1
4	58206296	58206296	2	2
6	86505758	86505758	1	17
6	86505758	86505758	2	17
14	61689932	61689932	1	11
14	61689932	61689932	2	11
4	74013920	74013920	1	15
4	74013920	74013920	2	15
6	83135560	83135560	1	19
6	83135560	83135560	2	18
4	8939035	8939035	1	17
4	8939035	8939035	2	17
8	84731629	84731629	1	33
8	84731629	84731629	2	33
2	122665822	122665822	1	9
2	122665822	122665822	2	9
6	8957108	8957108	1	23
6	8957108	8957108	2	23
11	85886588	85886588	1	12
11	85886588	85886588	2	12
19	37918755	37918755	1	17
19	37918755	37918755	2	17
11	22007183	22007183	1	22
11	22007183	22007183	2	21
12	112665757	112665757	1	20
12	112665757	112665757	2	20
19	6565364	6565364	1	10
19	6565364	6565364	2	10
15	73176975	73176975	1	16
15	73176975	73176975	2	16
5	75922099	75922099	1	18
5	75922099	75922099	2	18
5	112979308	112979308	1	14
5	112979308	112979308	2	14
5	73538999	73538999	1	12
5	73538999	73538999	2	12
3	100395083	100395083	1	12
3	100395083	100395083	2	12
5	117308078	117308078	1	5
5	117308078	117308078	2	5
9	64918722	64918722	1	13
9	64918722	64918722	2	13
19	56631595	56631595	1	18
19	56631595	56631595	2	18
8	127828007	127828007	1	12
8	127828007	127828007	2	12
11	96332814	96332814	1	7
11	96332814	96332814	2	7
8	34810240	34810240	1	20
8	34810240	34810240	2	20
11	4954035	4954035	1	13
11	4954035	4954035	2	13
15	100728625	100728625	1	18
15	100728625	100728625	2	17
12	110855343	110855343	1	26
12	110855343	110855343	2	26
6	72676083	72676083	1	22
6	72676083	72676083	2	22
17	35425290	35425290	1	44
17	35425290	35425290	2	40
19	6830204	6830204	1	10
19	6830204	6830204	2	10
7	128182014	128182014	1	3
7	128182014	128182014	2	3
8	120268534	120268534	1	16
8	120268534	120268534	2	16
16	18624828	18624828	1	14
16	18624828	18624828	2	14
2	158191198	158191198	1	17
2	158191198	158191198	2	17
11	20477838	20477838	1	8
11	20477838	20477838	2	8
12	22745402	22745402	1	12
12	22745402	22745402	2	12
4	147738779	147738779	1	16
4	147738779	147738779	2	16
7	34647299	34647299	1	16
7	34647299	34647299	2	16
18	25753144	25753144	1	7
18	25753144	25753144	2	7
12	111998696	111998696	1	13
12	111998696	111998696	2	13
2	124938346	124938346	1	9
2	124938346	124938346	2	9
3	132871461	132871461	1	17
3	132871461	132871461	2	17
9	104874038	104874038	1	14
9	104874038	104874038	2	14
18	9214913	9214913	1	19
18	9214913	9214913	2	19
5	115533582	115533582	1	22
5	115533582	115533582	2	23
17	88791846	88791846	1	8
17	88791846	88791846	2	8
11	53508268	53508268	1	9
11	53508268	53508268	2	9
7	80845973	80845973	1	11
7	80845973	80845973	2	11
1	134998387	134998387	1	8
1	134998387	134998387	2	8
12	18514577	18514577	1	13
12	18514577	18514577	2	13
16	4419191	4419191	1	18
16	4419191	4419191	2	18
12	49391311	49391311	1	11
12	49391311	49391311	2	11
18	83051675	83051675	1	20
18	83051675	83051675	2	19
14	75192890	75192890	1	23
14	75192890	75192890	2	22
17	71986386	71986386	1	12
17	71986386	71986386	2	12
11	113499146	113499146	1	10
11	113499146	113499146	2	10
9	119146607	119146607	1	16
9	119146607	119146607	2	16
1	135374460	135374460	1	11
1	135374460	135374460	2	10
4	120369702	120369702	1	12
4	120369702	120369702	2	12
2	63184156	63184156	1	5
2	63184156	63184156	2	5
15	76090097	76090097	1	10
15	76090097	76090097	2	10
15	87625507	87625507	1	15
15	87625507	87625507	2	15
6	83702581	83702581	1	15
6	83702581	83702581	2	15
19	45078654	45078654	1	16
19	45078654	45078654	2	16
5	150599707	150599707	1	25
5	150599707	150599707	2	25
11	51647045	51647045	1	25
11	51647045	51647045	2	23
9	107993263	107993263	1	28
9	107993263	107993263	2	29
13	112443517	112443517	1	11
13	112443517	112443517	2	11
11	12756587	12756587	1	0
11	12756587	12756587	2	0
2	172042259	172042259	1	9
2	172042259	172042259	2	9
13	102639929	102639929	1	17
13	102639929	102639929	2	17
10	7839844	7839844	1	10
10	7839844	7839844	2	10
8	61283939	61283939	1	23
8	61283939	61283939	2	23
13	71959658	71959658	1	9
13	71959658	71959658	2	9
17	35439620	35439620	1	24
17	35439620	35439620	2	24
6	134388730	134388730	1	7
6	134388730	134388730	2	8
17	49435258	49435258	1	23
17	49435258	49435258	2	23
8	35588987	35588987	1	19
8	35588987	35588987	2	20
13	10045858	10045858	1	15
13	10045858	10045858	2	15
3	138644699	138644699	1	13
3	138644699	138644699	2	13
13	114933593	114933593	1	8
13	114933593	114933593	2	8
8	108715701	108715701	1	1
8	108715701	108715701	2	1
4	76449960	76449960	1	12
4	76449960	76449960	2	13
10	79881969	79881969	1	26
10	79881969	79881969	2	26
15	71727965	71727965	1	11
15	71727965	71727965	2	11
4	109974787	109974787	1	23
4	109974787	109974787	2	23
13	97291295	97291295	1	10
13	97291295	97291295	2	10
8	47352471	47352471	1	21
8	47352471	47352471	2	20
5	97935757	97935757	1	13
5	97935757	97935757	2	12
4	133579872	133579872	1	5
4	133579872	133579872	2	6
15	89068300	89068300	1	14
15	89068300	89068300	2	14
10	98343301	98343301	1	0
10	98343301	98343301	2	0
18	31939300	31939300	1	10
18	31939300	31939300	2	10
1	132767697	132767697	1	11
1	132767697	132767697	2	11
12	22745383	22745383	1	11
12	22745383	22745383	2	11
5	71095917	71095917	1	9
5	71095917	71095917	2	9
1	164693668	164693668	1	0
1	164693668	164693668	2	0
2	165407774	165407774	1	7
2	165407774	165407774	2	7
2	127552852	127552852	1	19
2	127552852	127552852	2	19
14	74643113	74643113	1	9
14	74643113	74643113	2	9
16	94123505	94123505	1	14
16	94123505	94123505	2	14
10	60685807	60685807	1	9
10	60685807	60685807	2	9
12	22906098	22906098	1	9
12	22906098	22906098	2	11
19	7096468	7096468	1	28
19	7096468	7096468	2	28
1	58165381	58165381	1	23
1	58165381	58165381	2	23
12	85475616	85475616	1	35
12	85475616	85475616	2	34
4	83285066	83285066	1	24
4	83285066	83285066	2	24
11	116108405	116108405	1	10
11	116108405	116108405	2	10
3	135698636	135698636	1	16
3	135698636	135698636	2	16
3	148918425	148918425	1	23
3	148918425	148918425	2	22
12	20197016	20197016	1	12
12	20197016	20197016	2	13
7	4845135	4845135	1	8
7	4845135	4845135	2	8
15	73893927	73893927	1	12
15	73893927	73893927	2	12
8	23043941	23043941	1	7
8	23043941	23043941	2	7
6	82091890	82091890	1	20
6	82091890	82091890	2	20
7	44697236	44697236	1	16
7	44697236	44697236	2	16
9	119028888	119028888	1	18
9	119028888	119028888	2	18
7	45405500	45405500	1	19
7	45405500	45405500	2	19
5	137310258	137310258	1	12
5	137310258	137310258	2	12
14	4726410	4726410	1	0
14	4726410	4726410	2	0
17	25867240	25867240	1	23
17	25867240	25867240	2	23
4	140750480	140750480	1	15
4	140750480	140750480	2	15
16	32696999	32696999	1	12
16	32696999	32696999	2	12
3	84478982	84478982	1	5
3	84478982	84478982	2	5
7	27657930	27657930	1	10
7	27657930	27657930	2	10
16	91447599	91447599	1	18
16	91447599	91447599	2	18
12	20614980	20614980	1	13
12	20614980	20614980	2	14
2	74682449	74682449	1	18
2	74682449	74682449	2	18
10	21882266	21882266	1	8
10	21882266	21882266	2	8
11	90687994	90687994	1	11
11	90687994	90687994	2	12
11	120630508	120630508	1	8
11	120630508	120630508	2	9
5	21373040	21373040	1	15
5	21373040	21373040	2	15
5	92928120	92928120	1	13
5	92928120	92928120	2	13
8	94905175	94905175	1	4
8	94905175	94905175	2	4
11	42182447	42182447	1	9
11	42182447	42182447	2	9
2	7063783	7063783	1	14
2	7063783	7063783	2	14
3	98991488	98991488	1	10
3	98991488	98991488	2	10
9	107305992	107305992	1	14
9	107305992	107305992	2	14
10	120558197	120558197	1	14
10	120558197	120558197	2	14
8	92063762	92063762	1	20
8	92063762	92063762	2	20
1	13659712	13659712	1	22
1	13659712	13659712	2	23
6	29496474	29496474	1	22
6	29496474	29496474	2	22
5	72219795	72219795	1	14
5	72219795	72219795	2	14
11	22007227	22007227	1	16
11	22007227	22007227	2	16
8	84201708	84201708	1	5
8	84201708	84201708	2	5
9	71215446	71215446	1	7
9	71215446	71215446	2	7
12	22906237	22906237	1	13
12	22906237	22906237	2	12
10	44206135	44206135	1	0
10	44206135	44206135	2	0
8	120832236	120832236	1	10
8	120832236	120832236	2	10
2	93365751	93365751	1	13
2	93365751	93365751	2	13
11	42182440	42182440	1	6
11	42182440	42182440	2	6
7	99510167	99510167	1	20
7	99510167	99510167	2	20
5	27261779	27261779	1	10
5	27261779	27261779	2	10
5	129155543	129155543	1	3
5	129155543	129155543	2	2
10	122738407	122738407	1	10
10	122738407	122738407	2	11
17	29434835	29434835	1	25
17	29434835	29434835	2	25
18	82545776	82545776	1	18
18	82545776	82545776	2	18
11	81371989	81371989	1	7
11	81371989	81371989	2	7
12	109408834	109408834	1	14
12	109408834	109408834	2	14
11	88687323	88687323	1	11
11	88687323	88687323	2	11
5	122950716	122950716	1	15
5	122950716	122950716	2	15
11	29825373	29825373	1	22
11	29825373	29825373	2	22
11	94591678	94591678	1	27
11	94591678	94591678	2	27
10	60944331	60944331	1	13
10	60944331	60944331	2	13
3	101367450	101367450	1	11
3	101367450	101367450	2	11
19	43601519	43601519	1	22
19	43601519	43601519	2	22
2	57111641	57111641	1	15
2	57111641	57111641	2	15
2	147180936	147180936	1	9
2	147180936	147180936	2	9
11	93098216	93098216	1	9
11	93098216	93098216	2	9
5	128601886	128601886	1	13
5	128601886	128601886	2	13
3	52180554	52180554	1	22
3	52180554	52180554	2	22
4	146475324	146475324	1	29
4	146475324	146475324	2	29
2	152156224	152156224	1	10
2	152156224	152156224	2	10
7	102106941	102106941	1	9
7	102106941	102106941	2	9
18	42395730	42395730	1	7
18	42395730	42395730	2	7
8	125669766	125669766	1	13
8	125669766	125669766	2	13
19	30451132	30451132	1	13
19	30451132	30451132	2	13
2	75425568	75425568	1	12
2	75425568	75425568	2	12
8	70742982	70742982	1	13
8	70742982	70742982	2	13
4	53264088	53264088	1	15
4	53264088	53264088	2	15
9	53390605	53390605	1	17
9	53390605	53390605	2	17
13	18218858	18218858	1	18
13	18218858	18218858	2	18
6	88019697	88019697	1	8
6	88019697	88019697	2	8
4	117749676	117749676	1	12
4	117749676	117749676	2	12
17	44129495	44129495	1	16
17	44129495	44129495	2	16
7	19734468	19734468	1	26
7	19734468	19734468	2	26
12	22466728	22466728	1	19
12	22466728	22466728	2	19
13	76384398	76384398	1	17
13	76384398	76384398	2	18
3	82876385	82876385	1	6
3	82876385	82876385	2	6
14	70079771	70079771	1	20
14	70079771	70079771	2	20
2	93014386	93014386	1	21
2	93014386	93014386	2	21
16	30171950	30171950	1	11
16	30171950	30171950	2	11
4	130037399	130037399	1	18
4	130037399	130037399	2	18
14	54408731	54408731	1	23
14	54408731	54408731	2	23
11	90033356	90033356	1	9
11	90033356	90033356	2	9
11	87240694	87240694	1	17
11	87240694	87240694	2	16
13	60348033	60348033	1	10
13	60348033	60348033	2	10
19	6934317	6934317	1	13
19	6934317	6934317	2	13
9	118468350	118468350	1	11
9	118468350	118468350	2	11
6	31613185	31613185	1	14
6	31613185	31613185	2	13
13	58806665	58806665	1	7
13	58806665	58806665	2	7
14	65326541	65326541	1	23
14	65326541	65326541	2	23
11	67675679	67675679	1	25
11	67675679	67675679	2	24
6	51012356	51012356	1	20
6	51012356	51012356	2	20
7	81453980	81453980	1	4
7	81453980	81453980	2	3
1	112416723	112416723	1	10
1	112416723	112416723	2	10
9	65180674	65180674	1	6
9	65180674	65180674	2	6
8	12390001	12390001	1	6
8	12390001	12390001	2	6
